production_countries,id,Action,Animation,Aventure,Comédie,Crime,Documentaire,Drame,Familial,Fantastique,Guerre,Histoire,Horreur,Musique,Mystère,Romance,Science-Fiction,Thriller,Téléfilm,Western
0,26798,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52699,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,1051909,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,85572,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,52660,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
0,893297,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,188846,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,17417,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26367,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1028935,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
0,363483,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,32874,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0,53287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,22968,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,41469,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,200713,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,124108,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,46064,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,272602,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,144785,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,876825,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1471224,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,60495,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,38225,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,305932,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20036,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,177041,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1006540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10105,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,32195,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,488063,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
0,25768,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,5171,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,163814,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,53776,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,9465,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,452731,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,33339,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,21433,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,19688,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,26940,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,409122,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,33095,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,77672,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,80132,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1,20200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,498249,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,18851,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,859860,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,580600,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,40957,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,43490,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,823461,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,15289,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,10247,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,75944,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,515841,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,49928,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,20382,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,440777,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,505159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,23521,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,28019,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,17179,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,452698,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28504,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,46786,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,565383,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,38749,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,706972,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,14651,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,38766,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,36513,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,37022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,86777,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,79257,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,10940,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,823087,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,14605,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0,42514,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,35106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,45971,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,451563,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,177212,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,36983,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,57479,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,50030,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,44880,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,334878,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,990593,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,424510,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,51371,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,892530,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,43510,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1,532938,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,354848,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,69847,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,7837,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,1261504,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,1161108,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,679989,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,526034,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,391700,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,210041,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
0,36567,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,54715,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,106968,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,43943,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,61902,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,332212,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,37672,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,19963,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1111140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1284505,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,359538,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,14105,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,489412,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24793,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,125421,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,890787,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,21910,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,13072,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,113148,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,43196,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,28476,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,1079310,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,433941,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,4180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,555281,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0
0,41241,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,856156,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,13669,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,13017,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,869617,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,146375,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,566927,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,311765,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
1,381353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,67933,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
0,765904,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,51985,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,432613,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1294706,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,365756,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,493,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,25852,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,14242,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41589,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,7088,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,781453,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,37124,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,33491,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,87440,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,33868,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,81110,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,65431,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
0,26682,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,116014,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,89139,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,59136,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,621914,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,40177,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20127,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,46958,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,42359,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,216580,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0,1421990,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1014676,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,14653,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,848367,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,77519,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,474979,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,47501,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14241,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
0,1090007,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,169492,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,731738,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,275287,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,460822,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,35219,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
0,1010639,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
0,436939,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
0,602609,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,103709,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,103711,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
0,32552,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,830991,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,70720,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,81859,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,2546,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,45535,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14565,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,83668,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,371603,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,369770,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,51993,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,43514,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,76891,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,76871,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1093247,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,58492,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1058620,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,35549,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,1109207,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,11650,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,487702,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,296503,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
0,42725,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,15595,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
0,43735,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
0,1084225,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
1,135281,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,62329,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1132634,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
1,1221724,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,866665,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,29872,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,340247,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,47500,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,14028,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0,1150537,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,436053,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0,26463,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
0,411996,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,16700,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,85887,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0
0,40247,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,899599,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,300187,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
0,41779,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,934559,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,591237,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,399896,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,175291,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,1015539,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
0,1216299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
0,40083,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,17829,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1,66635,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1,56648,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,54712,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
0,56928,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,919573,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,250349,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,67967,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,382207,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,55123,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,74723,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,489327,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,844636,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38717,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,19955,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,33738,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,28333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,43904,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,58619,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,72977,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,14652,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,31459,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,381040,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,525183,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1015634,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,34766,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
0,577533,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,59145,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1,10421,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,550097,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,965791,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,205048,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,486521,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,244839,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,874300,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,62363,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40206,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,33015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,31644,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,17305,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1,151232,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,186161,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,139251,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,992090,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0,126223,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,11956,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42767,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0,110093,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0,44479,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,32471,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,16661,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,12818,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,46959,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,109425,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1,18298,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,821046,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,231617,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,270343,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,716920,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,49938,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,360638,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,286071,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,2594,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,62396,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,347872,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,339344,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0,440376,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
1,51212,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,978090,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1065342,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,154756,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,74510,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,66118,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,574861,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,130055,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,1122772,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
0,84281,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,389427,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,894155,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1,18896,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,48580,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
0,36430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
